respID,qID,altID,obsID,profileID,price,hotel_quality,flight_quality,seat_quality,number_of_games,stage_of_tournament
259,6,2,1554,488,6,3,First,Goal Section,2,Group Stage
259,6,3,1554,1844,4,5,First,Goal Section,2,Final Knockout
260,1,1,1555,914,5,4,First,Corner Section,1,Early Knockout
260,1,2,1555,1627,4,4,First,Touchline Section,1,Final Knockout
260,1,3,1555,1711,4,4,First,Upper Deck,2,Final Knockout
260,2,1,1556,720,7,3,Economy,Corner Section,0,Early Knockout
260,2,2,1556,464,3,3,Economy,Goal Section,2,Group Stage
260,2,3,1556,1826,7,5,Economy,Goal Section,2,Final Knockout
260,3,1,1557,1473,4,3,Economy,Goal Section,0,Final Knockout
260,3,2,1557,907,5,3,First,Corner Section,1,Early Knockout
260,3,3,1557,1450,2,3,First,Touchline Section,0,Final Knockout
260,4,1,1558,1957,5,3,First,Touchline Section,3,Final Knockout
260,4,2,1558,58,3,5,Economy,Corner Section,0,Group Stage
260,4,3,1558,75,6,4,First,Corner Section,0,Group Stage
260,5,1,1559,1823,4,5,Economy,Goal Section,2,Final Knockout
260,5,2,1559,165,5,5,First,Goal Section,0,Group Stage
260,5,3,1559,1574,7,5,Economy,Corner Section,1,Final Knockout
260,6,1,1560,1553,7,5,First,Upper Deck,1,Final Knockout
260,6,2,1560,851,5,4,Economy,Upper Deck,1,Early Knockout
260,6,3,1560,557,5,4,Economy,Corner Section,3,Group Stage
261,1,1,1561,744,3,4,First,Corner Section,0,Early Knockout
261,1,2,1561,260,2,4,Economy,Touchline Section,1,Group Stage
261,1,3,1561,536,5,4,First,Upper Deck,3,Group Stage
261,2,1,1562,915,6,4,First,Corner Section,1,Early Knockout
261,2,2,1562,408,3,4,First,Corner Section,2,Group Stage
261,2,3,1562,903,8,5,Economy,Corner Section,1,Early Knockout
261,3,1,1563,1254,2,5,First,Corner Section,3,Early Knockout
261,3,2,1563,1371,7,3,First,Upper Deck,0,Final Knockout
261,3,3,1563,1502,5,4,First,Goal Section,0,Final Knockout
261,4,1,1564,1312,4,4,Economy,Goal Section,3,Early Knockout
261,4,2,1564,871,4,4,First,Upper Deck,1,Early Knockout
261,4,3,1564,1682,3,3,Economy,Upper Deck,2,Final Knockout
261,5,1,1565,1475,6,3,Economy,Goal Section,0,Final Knockout
261,5,2,1565,827,2,4,First,Goal Section,0,Early Knockout
261,5,3,1565,1379,8,4,First,Upper Deck,0,Final Knockout
261,6,1,1566,1874,6,3,First,Upper Deck,3,Final Knockout
261,6,2,1566,1728,7,3,Economy,Corner Section,2,Final Knockout
261,6,3,1566,1978,5,3,Economy,Goal Section,3,Final Knockout
262,1,1,1567,1509,5,5,First,Goal Section,0,Final Knockout
262,1,2,1567,36,2,5,First,Upper Deck,0,Group Stage
262,1,3,1567,1325,3,3,First,Goal Section,3,Early Knockout
262,2,1,1568,502,6,5,First,Goal Section,2,Group Stage
262,2,2,1568,1461,6,4,First,Touchline Section,0,Final Knockout
262,2,3,1568,34,7,4,First,Upper Deck,0,Group Stage
262,3,1,1569,958,7,4,First,Touchline Section,1,Early Knockout
262,3,2,1569,1536,4,3,First,Upper Deck,1,Final Knockout
262,3,3,1569,1273,7,4,Economy,Touchline Section,3,Early Knockout
262,4,1,1570,666,2,5,First,Goal Section,3,Group Stage
262,4,2,1570,1058,2,4,Economy,Corner Section,2,Early Knockout
262,4,3,1570,481,6,5,Economy,Goal Section,2,Group Stage
262,5,1,1571,175,8,3,Economy,Upper Deck,1,Group Stage
262,5,2,1571,853,7,4,Economy,Upper Deck,1,Early Knockout
262,5,3,1571,267,2,5,Economy,Touchline Section,1,Group Stage
262,6,1,1572,624,2,5,First,Touchline Section,3,Group Stage
262,6,2,1572,1961,2,4,First,Touchline Section,3,Final Knockout
262,6,3,1572,1193,4,5,Economy,Upper Deck,3,Early Knockout
263,1,1,1573,1840,7,4,First,Goal Section,2,Final Knockout
263,1,2,1573,526,2,3,First,Upper Deck,3,Group Stage
263,1,3,1573,1164,3,4,First,Goal Section,2,Early Knockout
263,2,1,1574,1268,2,4,Economy,Touchline Section,3,Early Knockout
263,2,2,1574,953,2,4,First,Touchline Section,1,Early Knockout
263,2,3,1574,1809,4,3,Economy,Goal Section,2,Final Knockout
263,3,1,1575,306,6,4,Economy,Goal Section,1,Group Stage
263,3,2,1575,1874,6,3,First,Upper Deck,3,Final Knockout
263,3,3,1575,1891,2,3,Economy,Corner Section,3,Final Knockout
263,4,1,1576,1982,2,4,Economy,Goal Section,3,Final Knockout
263,4,2,1576,870,3,4,First,Upper Deck,1,Early Knockout
263,4,3,1576,1256,4,5,First,Corner Section,3,Early Knockout
263,5,1,1577,94,4,4,Economy,Touchline Section,0,Group Stage
263,5,2,1577,1831,5,3,First,Goal Section,2,Final Knockout
263,5,3,1577,1038,3,4,First,Upper Deck,2,Early Knockout
263,6,1,1578,1482,6,4,Economy,Goal Section,0,Final Knockout
263,6,2,1578,676,5,3,Economy,Upper Deck,0,Early Knockout
263,6,3,1578,414,2,5,First,Corner Section,2,Group Stage
264,1,1,1579,257,6,3,Economy,Touchline Section,1,Group Stage
264,1,2,1579,1770,7,3,Economy,Touchline Section,2,Final Knockout
264,1,3,1579,351,2,5,Economy,Upper Deck,2,Group Stage
264,2,1,1580,1990,3,5,Economy,Goal Section,3,Final Knockout
264,2,2,1580,1086,2,5,First,Corner Section,2,Early Knockout
264,2,3,1580,493,4,4,First,Goal Section,2,Group Stage
264,3,1,1581,653,3,3,First,Goal Section,3,Group Stage
264,3,2,1581,533,2,4,First,Upper Deck,3,Group Stage
264,3,3,1581,1711,4,4,First,Upper Deck,2,Final Knockout
264,4,1,1582,1366,2,3,First,Upper Deck,0,Final Knockout
264,4,2,1582,841,2,3,Economy,Upper Deck,1,Early Knockout
264,4,3,1582,1534,2,3,First,Upper Deck,1,Final Knockout
264,5,1,1583,1658,7,5,Economy,Goal Section,1,Final Knockout
264,5,2,1583,750,2,5,First,Corner Section,0,Early Knockout
264,5,3,1583,1976,3,3,Economy,Goal Section,3,Final Knockout
264,6,1,1584,1499,2,4,First,Goal Section,0,Final Knockout
264,6,2,1584,55,7,4,Economy,Corner Section,0,Group Stage
264,6,3,1584,548,3,3,Economy,Corner Section,3,Group Stage
265,1,1,1585,795,5,5,First,Touchline Section,0,Early Knockout
265,1,2,1585,439,6,5,Economy,Touchline Section,2,Group Stage
265,1,3,1585,1150,3,5,Economy,Goal Section,2,Early Knockout
265,2,1,1586,1923,6,4,First,Corner Section,3,Final Knockout
265,2,2,1586,1947,2,5,Economy,Touchline Section,3,Final Knockout
265,2,3,1586,719,6,3,Economy,Corner Section,0,Early Knockout
265,3,1,1587,662,5,4,First,Goal Section,3,Group Stage
265,3,2,1587,891,3,4,Economy,Corner Section,1,Early Knockout
265,3,3,1587,42,8,5,First,Upper Deck,0,Group Stage
265,4,1,1588,775,6,5,Economy,Touchline Section,0,Early Knockout
265,4,2,1588,1208,5,4,First,Upper Deck,3,Early Knockout
265,4,3,1588,150,4,3,First,Goal Section,0,Group Stage
265,5,1,1589,199,4,4,First,Upper Deck,1,Group Stage
265,5,2,1589,1374,3,4,First,Upper Deck,0,Final Knockout
265,5,3,1589,499,3,5,First,Goal Section,2,Group Stage
265,6,1,1590,200,5,4,First,Upper Deck,1,Group Stage
265,6,2,1590,1422,2,5,First,Corner Section,0,Final Knockout
265,6,3,1590,1757,8,4,First,Corner Section,2,Final Knockout
266,1,1,1591,1861,7,4,Economy,Upper Deck,3,Final Knockout
266,1,2,1591,215,6,3,Economy,Corner Section,1,Group Stage
266,1,3,1591,1352,2,4,Economy,Upper Deck,0,Final Knockout
266,2,1,1592,1247,2,4,First,Corner Section,3,Early Knockout
266,2,2,1592,632,3,3,Economy,Goal Section,3,Group Stage
266,2,3,1592,1346,3,3,Economy,Upper Deck,0,Final Knockout
266,3,1,1593,1010,3,3,Economy,Upper Deck,2,Early Knockout
266,3,2,1593,1187,5,4,Economy,Upper Deck,3,Early Knockout
266,3,3,1593,299,6,3,Economy,Goal Section,1,Group Stage
266,4,1,1594,10,4,4,Economy,Upper Deck,0,Group Stage
266,4,2,1594,1534,2,3,First,Upper Deck,1,Final Knockout
266,4,3,1594,269,4,5,Economy,Touchline Section,1,Group Stage
266,5,1,1595,35,8,4,First,Upper Deck,0,Group Stage
266,5,2,1595,2009,8,4,First,Goal Section,3,Final Knockout
266,5,3,1595,1454,6,3,First,Touchline Section,0,Final Knockout
266,6,1,1596,745,4,4,First,Corner Section,0,Early Knockout
266,6,2,1596,37,3,5,First,Upper Deck,0,Group Stage
266,6,3,1596,709,3,5,First,Upper Deck,0,Early Knockout
267,1,1,1597,1428,8,5,First,Corner Section,0,Final Knockout
267,1,2,1597,1246,8,3,First,Corner Section,3,Early Knockout
267,1,3,1597,1263,4,3,Economy,Touchline Section,3,Early Knockout
267,2,1,1598,1700,7,5,Economy,Upper Deck,2,Final Knockout
267,2,2,1598,995,2,4,First,Goal Section,1,Early Knockout
267,2,3,1598,1798,7,4,First,Touchline Section,2,Final Knockout
267,3,1,1599,1934,3,3,Economy,Touchline Section,3,Final Knockout
267,3,2,1599,1155,8,5,Economy,Goal Section,2,Early Knockout
267,3,3,1599,889,8,3,Economy,Corner Section,1,Early Knockout
267,4,1,1600,876,2,5,First,Upper Deck,1,Early Knockout
267,4,2,1600,1095,4,3,Economy,Touchline Section,2,Early Knockout
267,4,3,1600,905,3,3,First,Corner Section,1,Early Knockout
267,5,1,1601,1167,6,4,First,Goal Section,2,Early Knockout
267,5,2,1601,685,7,4,Economy,Upper Deck,0,Early Knockout
267,5,3,1601,750,2,5,First,Corner Section,0,Early Knockout
267,6,1,1602,166,6,5,First,Goal Section,0,Group Stage
267,6,2,1602,239,2,4,First,Corner Section,1,Group Stage
267,6,3,1602,1617,8,5,Economy,Touchline Section,1,Final Knockout
268,1,1,1603,149,3,3,First,Goal Section,0,Group Stage
268,1,2,1603,196,8,3,First,Upper Deck,1,Group Stage
268,1,3,1603,249,5,5,First,Corner Section,1,Group Stage
268,2,1,1604,1144,4,4,Economy,Goal Section,2,Early Knockout
268,2,2,1604,1640,3,3,Economy,Goal Section,1,Final Knockout
268,2,3,1604,1459,4,4,First,Touchline Section,0,Final Knockout
268,3,1,1605,928,5,3,Economy,Touchline Section,1,Early Knockout
268,3,2,1605,1891,2,3,Economy,Corner Section,3,Final Knockout
268,3,3,1605,80,4,5,First,Corner Section,0,Group Stage
268,4,1,1606,662,5,4,First,Goal Section,3,Group Stage
268,4,2,1606,1609,7,4,Economy,Touchline Section,1,Final Knockout
268,4,3,1606,141,2,5,Economy,Goal Section,0,Group Stage
268,5,1,1607,1656,5,5,Economy,Goal Section,1,Final Knockout
268,5,2,1607,833,8,4,First,Goal Section,0,Early Knockout
268,5,3,1607,1450,2,3,First,Touchline Section,0,Final Knockout
268,6,1,1608,53,5,4,Economy,Corner Section,0,Group Stage
268,6,2,1608,595,8,3,Economy,Touchline Section,3,Group Stage
268,6,3,1608,1054,5,3,Economy,Corner Section,2,Early Knockout
269,1,1,1609,888,7,3,Economy,Corner Section,1,Early Knockout
269,1,2,1609,1445,4,5,Economy,Touchline Section,0,Final Knockout
269,1,3,1609,602,8,4,Economy,Touchline Section,3,Group Stage
269,2,1,1610,1537,5,3,First,Upper Deck,1,Final Knockout
269,2,2,1610,1623,7,3,First,Touchline Section,1,Final Knockout
269,2,3,1610,992,6,3,First,Goal Section,1,Early Knockout
269,3,1,1611,1514,3,3,Economy,Upper Deck,1,Final Knockout
269,3,2,1611,476,8,4,Economy,Goal Section,2,Group Stage
269,3,3,1611,1449,8,5,Economy,Touchline Section,0,Final Knockout
269,4,1,1612,1091,7,5,First,Corner Section,2,Early Knockout
269,4,2,1612,1273,7,4,Economy,Touchline Section,3,Early Knockout
269,4,3,1612,1711,4,4,First,Upper Deck,2,Final Knockout
269,5,1,1613,1673,8,4,First,Goal Section,1,Final Knockout
269,5,2,1613,1049,7,5,First,Upper Deck,2,Early Knockout
269,5,3,1613,1255,3,5,First,Corner Section,3,Early Knockout
269,6,1,1614,293,7,5,First,Touchline Section,1,Group Stage
269,6,2,1614,775,6,5,Economy,Touchline Section,0,Early Knockout
269,6,3,1614,392,8,4,Economy,Corner Section,2,Group Stage
270,1,1,1615,112,8,3,First,Touchline Section,0,Group Stage
270,1,2,1615,397,6,5,Economy,Corner Section,2,Group Stage
270,1,3,1615,989,3,3,First,Goal Section,1,Early Knockout
270,2,1,1616,1986,6,4,Economy,Goal Section,3,Final Knockout
270,2,2,1616,1624,8,3,First,Touchline Section,1,Final Knockout
270,2,3,1616,483,8,5,Economy,Goal Section,2,Group Stage
270,3,1,1617,114,3,4,First,Touchline Section,0,Group Stage
270,3,2,1617,765,3,4,Economy,Touchline Section,0,Early Knockout
270,3,3,1617,757,2,3,Economy,Touchline Section,0,Early Knockout
270,4,1,1618,23,3,3,First,Upper Deck,0,Group Stage
270,4,2,1618,476,8,4,Economy,Goal Section,2,Group Stage
270,4,3,1618,1847,7,5,First,Goal Section,2,Final Knockout
270,5,1,1619,1312,4,4,Economy,Goal Section,3,Early Knockout
270,5,2,1619,1818,6,4,Economy,Goal Section,2,Final Knockout
270,5,3,1619,1480,4,4,Economy,Goal Section,0,Final Knockout
270,6,1,1620,1489,6,5,Economy,Goal Section,0,Final Knockout
270,6,2,1620,1291,4,4,First,Touchline Section,3,Early Knockout
270,6,3,1620,1468,6,5,First,Touchline Section,0,Final Knockout
271,1,1,1621,1638,8,5,First,Touchline Section,1,Final Knockout
271,1,2,1621,1306,5,3,Economy,Goal Section,3,Early Knockout
271,1,3,1621,1643,6,3,Economy,Goal Section,1,Final Knockout
271,2,1,1622,21,8,5,Economy,Upper Deck,0,Group Stage
271,2,2,1622,64,2,3,First,Corner Section,0,Group Stage
271,2,3,1622,1749,7,3,First,Corner Section,2,Final Knockout
271,3,1,1623,344,2,4,Economy,Upper Deck,2,Group Stage
271,3,2,1623,37,3,5,First,Upper Deck,0,Group Stage
271,3,3,1623,1040,5,4,First,Upper Deck,2,Early Knockout
271,4,1,1624,1788,4,3,First,Touchline Section,2,Final Knockout
271,4,2,1624,1176,8,5,First,Goal Section,2,Early Knockout
271,4,3,1624,1561,8,3,Economy,Corner Section,1,Final Knockout
271,5,1,1625,1531,6,5,Economy,Upper Deck,1,Final Knockout
271,5,2,1625,1697,4,5,Economy,Upper Deck,2,Final Knockout
271,5,3,1625,475,7,4,Economy,Goal Section,2,Group Stage
271,6,1,1626,1614,5,5,Economy,Touchline Section,1,Final Knockout
271,6,2,1626,1891,2,3,Economy,Corner Section,3,Final Knockout
271,6,3,1626,1001,8,4,First,Goal Section,1,Early Knockout
272,1,1,1627,127,2,3,Economy,Goal Section,0,Group Stage
272,1,2,1627,44,3,3,Economy,Corner Section,0,Group Stage
272,1,3,1627,1474,5,3,Economy,Goal Section,0,Final Knockout
272,2,1,1628,391,7,4,Economy,Corner Section,2,Group Stage
272,2,2,1628,1034,6,3,First,Upper Deck,2,Early Knockout
272,2,3,1628,1314,6,4,Economy,Goal Section,3,Early Knockout
272,3,1,1629,1839,6,4,First,Goal Section,2,Final Knockout
272,3,2,1629,905,3,3,First,Corner Section,1,Early Knockout
272,3,3,1629,17,4,5,Economy,Upper Deck,0,Group Stage
272,4,1,1630,1078,8,3,First,Corner Section,2,Early Knockout
272,4,2,1630,2016,8,5,First,Goal Section,3,Final Knockout
272,4,3,1630,1450,2,3,First,Touchline Section,0,Final Knockout
272,5,1,1631,128,3,3,Economy,Goal Section,0,Group Stage
272,5,2,1631,2007,6,4,First,Goal Section,3,Final Knockout
272,5,3,1631,1549,3,5,First,Upper Deck,1,Final Knockout
272,6,1,1632,364,8,3,First,Upper Deck,2,Group Stage
272,6,2,1632,753,5,5,First,Corner Section,0,Early Knockout
272,6,3,1632,1201,5,3,First,Upper Deck,3,Early Knockout
273,1,1,1633,75,6,4,First,Corner Section,0,Group Stage
273,1,2,1633,393,2,5,Economy,Corner Section,2,Group Stage
273,1,3,1633,225,2,5,Economy,Corner Section,1,Group Stage
273,2,1,1634,521,4,5,Economy,Upper Deck,3,Group Stage
273,2,2,1634,487,5,3,First,Goal Section,2,Group Stage
273,2,3,1634,798,8,5,First,Touchline Section,0,Early Knockout
273,3,1,1635,1932,8,5,First,Corner Section,3,Final Knockout
273,3,2,1635,1557,4,3,Economy,Corner Section,1,Final Knockout
273,3,3,1635,1873,5,3,First,Upper Deck,3,Final Knockout
273,4,1,1636,518,8,4,Economy,Upper Deck,3,Group Stage
273,4,2,1636,1883,8,4,First,Upper Deck,3,Final Knockout
273,4,3,1636,1368,4,3,First,Upper Deck,0,Final Knockout
273,5,1,1637,1563,3,4,Economy,Corner Section,1,Final Knockout
273,5,2,1637,763,8,3,Economy,Touchline Section,0,Early Knockout
273,5,3,1637,776,7,5,Economy,Touchline Section,0,Early Knockout
273,6,1,1638,1159,5,3,First,Goal Section,2,Early Knockout
273,6,2,1638,1212,2,5,First,Upper Deck,3,Early Knockout
273,6,3,1638,1790,6,3,First,Touchline Section,2,Final Knockout
274,1,1,1639,1152,5,5,Economy,Goal Section,2,Early Knockout
274,1,2,1639,480,5,5,Economy,Goal Section,2,Group Stage
274,1,3,1639,38,4,5,First,Upper Deck,0,Group Stage
274,2,1,1640,329,8,4,First,Goal Section,1,Group Stage
274,2,2,1640,592,5,3,Economy,Touchline Section,3,Group Stage
274,2,3,1640,980,8,4,Economy,Goal Section,1,Early Knockout
274,3,1,1641,1065,2,5,Economy,Corner Section,2,Early Knockout
274,3,2,1641,90,7,3,Economy,Touchline Section,0,Group Stage
274,3,3,1641,379,2,3,Economy,Corner Section,2,Group Stage
274,4,1,1642,1838,5,4,First,Goal Section,2,Final Knockout
274,4,2,1642,1459,4,4,First,Touchline Section,0,Final Knockout
274,4,3,1642,1610,8,4,Economy,Touchline Section,1,Final Knockout
274,5,1,1643,192,4,3,First,Upper Deck,1,Group Stage
274,5,2,1643,864,4,3,First,Upper Deck,1,Early Knockout
274,5,3,1643,490,8,3,First,Goal Section,2,Group Stage
274,6,1,1644,505,2,3,Economy,Upper Deck,3,Group Stage
274,6,2,1644,1225,8,3,Economy,Corner Section,3,Early Knockout
274,6,3,1644,787,4,4,First,Touchline Section,0,Early Knockout
275,1,1,1645,766,4,4,Economy,Touchline Section,0,Early Knockout
275,1,2,1645,1537,5,3,First,Upper Deck,1,Final Knockout
275,1,3,1645,1147,7,4,Economy,Goal Section,2,Early Knockout
275,2,1,1646,1035,7,3,First,Upper Deck,2,Early Knockout
275,2,2,1646,408,3,4,First,Corner Section,2,Group Stage
275,2,3,1646,1742,7,5,Economy,Corner Section,2,Final Knockout
275,3,1,1647,1996,2,3,First,Goal Section,3,Final Knockout
275,3,2,1647,1667,2,4,First,Goal Section,1,Final Knockout
275,3,3,1647,534,3,4,First,Upper Deck,3,Group Stage
275,4,1,1648,1053,4,3,Economy,Corner Section,2,Early Knockout
275,4,2,1648,393,2,5,Economy,Corner Section,2,Group Stage
275,4,3,1648,1352,2,4,Economy,Upper Deck,0,Final Knockout
275,5,1,1649,1767,4,3,Economy,Touchline Section,2,Final Knockout
275,5,2,1649,265,7,4,Economy,Touchline Section,1,Group Stage
275,5,3,1649,1138,5,3,Economy,Goal Section,2,Early Knockout
275,6,1,1650,51,3,4,Economy,Corner Section,0,Group Stage
275,6,2,1650,1091,7,5,First,Corner Section,2,Early Knockout
275,6,3,1650,1595,7,5,First,Corner Section,1,Final Knockout
276,1,1,1651,722,2,4,Economy,Corner Section,0,Early Knockout
276,1,2,1651,1270,4,4,Economy,Touchline Section,3,Early Knockout
276,1,3,1651,1464,2,5,First,Touchline Section,0,Final Knockout
276,2,1,1652,1022,8,4,Economy,Upper Deck,2,Early Knockout
276,2,2,1652,796,6,5,First,Touchline Section,0,Early Knockout
276,2,3,1652,369,6,4,First,Upper Deck,2,Group Stage
276,3,1,1653,861,8,5,Economy,Upper Deck,1,Early Knockout
276,3,2,1653,854,8,4,Economy,Upper Deck,1,Early Knockout
276,3,3,1653,202,7,4,First,Upper Deck,1,Group Stage
276,4,1,1654,1394,2,4,Economy,Corner Section,0,Final Knockout
276,4,2,1654,1815,3,4,Economy,Goal Section,2,Final Knockout
276,4,3,1654,984,5,5,Economy,Goal Section,1,Early Knockout
276,5,1,1655,1329,7,3,First,Goal Section,3,Early Knockout
276,5,2,1655,1514,3,3,Economy,Upper Deck,1,Final Knockout
276,5,3,1655,1313,5,4,Economy,Goal Section,3,Early Knockout
276,6,1,1656,1900,4,4,Economy,Corner Section,3,Final Knockout
276,6,2,1656,481,6,5,Economy,Goal Section,2,Group Stage
276,6,3,1656,984,5,5,Economy,Goal Section,1,Early Knockout
277,1,1,1657,478,3,5,Economy,Goal Section,2,Group Stage
277,1,2,1657,1256,4,5,First,Corner Section,3,Early Knockout
277,1,3,1657,314,7,5,Economy,Goal Section,1,Group Stage
277,2,1,1658,512,2,4,Economy,Upper Deck,3,Group Stage
277,2,2,1658,1326,4,3,First,Goal Section,3,Early Knockout
277,2,3,1658,186,5,5,Economy,Upper Deck,1,Group Stage
277,3,1,1659,809,5,4,Economy,Goal Section,0,Early Knockout
277,3,2,1659,488,6,3,First,Goal Section,2,Group Stage
277,3,3,1659,241,4,4,First,Corner Section,1,Group Stage
277,4,1,1660,1565,5,4,Economy,Corner Section,1,Final Knockout
277,4,2,1660,125,7,5,First,Touchline Section,0,Group Stage
277,4,3,1660,249,5,5,First,Corner Section,1,Group Stage
277,5,1,1661,1111,6,5,Economy,Touchline Section,2,Early Knockout
277,5,2,1661,287,8,4,First,Touchline Section,1,Group Stage
277,5,3,1661,1527,2,5,Economy,Upper Deck,1,Final Knockout
277,6,1,1662,921,5,5,First,Corner Section,1,Early Knockout
277,6,2,1662,294,8,5,First,Touchline Section,1,Group Stage
277,6,3,1662,990,4,3,First,Goal Section,1,Early Knockout
278,1,1,1663,1788,4,3,First,Touchline Section,2,Final Knockout
278,1,2,1663,1952,7,5,Economy,Touchline Section,3,Final Knockout
278,1,3,1663,293,7,5,First,Touchline Section,1,Group Stage
278,2,1,1664,485,3,3,First,Goal Section,2,Group Stage
278,2,2,1664,113,2,4,First,Touchline Section,0,Group Stage
278,2,3,1664,135,3,4,Economy,Goal Section,0,Group Stage
278,3,1,1665,1926,2,5,First,Corner Section,3,Final Knockout
278,3,2,1665,932,2,4,Economy,Touchline Section,1,Early Knockout
278,3,3,1665,163,3,5,First,Goal Section,0,Group Stage
278,4,1,1666,210,8,5,First,Upper Deck,1,Group Stage
278,4,2,1666,1512,8,5,First,Goal Section,0,Final Knockout
278,4,3,1666,574,8,3,First,Corner Section,3,Group Stage
278,5,1,1667,80,4,5,First,Corner Section,0,Group Stage
278,5,2,1667,1384,6,5,First,Upper Deck,0,Final Knockout
278,5,3,1667,1035,7,3,First,Upper Deck,2,Early Knockout
278,6,1,1668,1422,2,5,First,Corner Section,0,Final Knockout
278,6,2,1668,351,2,5,Economy,Upper Deck,2,Group Stage
278,6,3,1668,1495,5,3,First,Goal Section,0,Final Knockout
279,1,1,1669,674,3,3,Economy,Upper Deck,0,Early Knockout
279,1,2,1669,157,4,4,First,Goal Section,0,Group Stage
279,1,3,1669,584,4,5,First,Corner Section,3,Group Stage
279,2,1,1670,1483,7,4,Economy,Goal Section,0,Final Knockout
279,2,2,1670,375,5,5,First,Upper Deck,2,Group Stage
279,2,3,1670,711,5,5,First,Upper Deck,0,Early Knockout
279,3,1,1671,576,3,4,First,Corner Section,3,Group Stage
279,3,2,1671,623,8,4,First,Touchline Section,3,Group Stage
279,3,3,1671,91,8,3,Economy,Touchline Section,0,Group Stage
279,4,1,1672,671,7,5,First,Goal Section,3,Group Stage
279,4,2,1672,625,3,5,First,Touchline Section,3,Group Stage
